pmcid,entrez,symbol,source
PMC3887879,5294,PI3K,bioentities_symbol
PMC3887879,8503,PI3K,bioentities_symbol
PMC3887879,369,RAF,bioentities_symbol
PMC3887879,5894,RAF,bioentities_symbol
PMC3887879,673,RAF,bioentities_symbol
PMC3887879,10670,RAGA,hgnc_alias_symbol
PMC3887879,57521,raptor,hgnc_alias_symbol
PMC3887879,3265,RAS,bioentities_symbol
PMC3887879,3845,RAS,bioentities_symbol
PMC3887879,4893,RAS,bioentities_symbol
PMC3887879,6009,RHEB,hgnc_symbol
PMC3887879,253260,RICTOR,hgnc_symbol
PMC3887879,27330,RSK,bioentities_symbol
PMC3887879,6195,RSK,bioentities_symbol
PMC3887879,6196,RSK,bioentities_symbol
PMC3887879,6197,RSK,bioentities_symbol
PMC3887879,6198,RSK,bioentities_symbol
PMC3887879,6199,RSK,bioentities_symbol
PMC3887879,8986,RSK,bioentities_symbol
PMC3887879,9252,RSK,bioentities_symbol
PMC3887879,6446,SGK,hgnc_prev_symbol
PMC3887879,7249,TSC2,hgnc_symbol
PMC3889251,650,BMP2,hgnc_symbol
PMC3889251,659,BMPR2,hgnc_symbol
PMC3889251,3725,c-Jun,hgnc_alias_symbol
PMC3889251,1457,CK2,bioentities_symbol
PMC3889251,1459,CK2,bioentities_symbol
PMC3889251,1460,CK2,bioentities_symbol
PMC3889251,10608,MAD4,hgnc_alias_symbol
PMC3889251,3482,MPRI,hgnc_alias_symbol
PMC3889251,4790,NF-kappaB,hgnc_alias_symbol
PMC3889251,146850,PI3K,bioentities_symbol
PMC3889251,23533,PI3K,bioentities_symbol
PMC3889251,30849,PI3K,bioentities_symbol
PMC3889251,5290,PI3K,bioentities_symbol
PMC3889251,5291,PI3K,bioentities_symbol
PMC3889251,5293,PI3K,bioentities_symbol
PMC3889251,5294,PI3K,bioentities_symbol
PMC3889251,8503,PI3K,bioentities_symbol
PMC3889251,4089,SMAD4,hgnc_symbol
PMC3889251,7018,TF,hgnc_symbol
PMC3889251,650,BMP2,hgnc_symbol
PMC3889251,659,BMPR2,hgnc_symbol
PMC3889251,1457,CK2,bioentities_symbol
PMC3889251,1459,CK2,bioentities_symbol
PMC3889251,1460,CK2,bioentities_symbol
PMC3889251,25984,CK23,hgnc_alias_symbol
PMC3889251,5604,MEK,bioentities_symbol
PMC3889251,5605,MEK,bioentities_symbol
PMC3889251,2475,MTOR,hgnc_symbol
PMC3889251,1432,p38,bioentities_symbol
PMC3889251,5600,p38,bioentities_symbol
PMC3889251,5603,p38,bioentities_symbol
PMC3889251,6300,p38,bioentities_symbol
PMC3889251,4089,SMAD4,hgnc_symbol
PMC3889255,5443,ACTH,hgnc_alias_symbol
PMC3889256,58,Actin,bioentities_symbol
PMC3889256,59,Actin,bioentities_symbol
PMC3889256,60,Actin,bioentities_symbol
PMC3889256,70,Actin,bioentities_symbol
PMC3889256,71,Actin,bioentities_symbol
PMC3889256,72,Actin,bioentities_symbol
PMC3889256,998,CDC42,hgnc_symbol
PMC3889256,1950,EGF,hgnc_symbol
PMC3889256,3611,ILK,hgnc_symbol
PMC3889256,5599,JNK,bioentities_symbol
PMC3889256,5601,JNK,bioentities_symbol
PMC3889256,5602,JNK,bioentities_symbol
PMC3889256,8440,NCK2,hgnc_symbol
PMC3889256,1432,p38,bioentities_symbol
PMC3889256,5600,p38,bioentities_symbol
PMC3889256,5603,p38,bioentities_symbol
PMC3889256,6300,p38,bioentities_symbol
PMC3889256,5058,PAK1,hgnc_symbol
PMC3889256,3987,PINCH1,hgnc_alias_symbol
PMC3889256,391,RAC,bioentities_symbol
PMC3889256,5879,RAC,bioentities_symbol
PMC3889256,5880,RAC,bioentities_symbol
PMC3889256,5881,RAC,bioentities_symbol
PMC3889256,6251,RSU1,hgnc_symbol
PMC3889478,1950,EGF,hgnc_symbol
PMC3889478,4851,Notch,bioentities_symbol
PMC3889478,4853,Notch,bioentities_symbol
PMC3889478,4854,Notch,bioentities_symbol
PMC3889478,4855,Notch,bioentities_symbol
PMC3889478,7474,WNT5A,hgnc_symbol
PMC3889683,10000,AKT,bioentities_symbol
PMC3889683,207,AKT,bioentities_symbol
PMC3889683,208,AKT,bioentities_symbol
PMC3889683,6774,STAT3,hgnc_symbol
PMC3890531,54097,2-21,hgnc_alias_symbol
PMC3890531,404552,IIS,hgnc_alias_symbol
PMC3890531,196,AHR,hgnc_symbol
PMC3890531,151449,BMP,bioentities_symbol
PMC3890531,2657,BMP,bioentities_symbol
PMC3890531,2658,BMP,bioentities_symbol
PMC3890531,27302,BMP,bioentities_symbol
PMC3890531,353500,BMP,bioentities_symbol
PMC3890531,392255,BMP,bioentities_symbol
PMC3890531,649,BMP,bioentities_symbol
PMC3890531,650,BMP,bioentities_symbol
PMC3890531,651,BMP,bioentities_symbol
PMC3890531,652,BMP,bioentities_symbol
PMC3890531,653,BMP,bioentities_symbol
PMC3890531,654,BMP,bioentities_symbol
PMC3890531,655,BMP,bioentities_symbol
PMC3890531,656,BMP,bioentities_symbol
PMC3890531,8200,BMP,bioentities_symbol
PMC3890531,9210,BMP,bioentities_symbol
PMC3890531,9573,BMP,bioentities_symbol
PMC3890531,2246,FGF,bioentities_symbol
PMC3890531,2247,FGF,bioentities_symbol
PMC3890531,2248,FGF,bioentities_symbol
PMC3890531,2249,FGF,bioentities_symbol
PMC3890531,2250,FGF,bioentities_symbol
PMC3890531,2251,FGF,bioentities_symbol
PMC3890531,2252,FGF,bioentities_symbol
PMC3890531,2253,FGF,bioentities_symbol
PMC3890531,2254,FGF,bioentities_symbol
PMC3890531,2255,FGF,bioentities_symbol
PMC3890531,2256,FGF,bioentities_symbol
PMC3890531,2257,FGF,bioentities_symbol
PMC3890531,2258,FGF,bioentities_symbol
PMC3890531,2259,FGF,bioentities_symbol
PMC3890531,26281,FGF,bioentities_symbol
PMC3890531,26291,FGF,bioentities_symbol
PMC3890531,27006,FGF,bioentities_symbol
PMC3890531,8074,FGF,bioentities_symbol
PMC3890531,8817,FGF,bioentities_symbol
PMC3890531,8822,FGF,bioentities_symbol
PMC3890531,8823,FGF,bioentities_symbol
PMC3890531,9965,FGF,bioentities_symbol
PMC3890531,2796,GNRH,hgnc_prev_symbol
PMC3890531,3082,HGF,hgnc_symbol
PMC3890531,2277,VEGF,bioentities_symbol
PMC3890531,5228,VEGF,bioentities_symbol
PMC3890531,7422,VEGF,bioentities_symbol
PMC3890531,7423,VEGF,bioentities_symbol
PMC3890531,7424,VEGF,bioentities_symbol
PMC3890531,10752,CALL,hgnc_alias_symbol
PMC3890531,3479,IGF1,hgnc_symbol
PMC3890531,3480,IGF1R,hgnc_symbol
PMC3890531,2321,FLT1,hgnc_symbol
PMC3890531,2638,GC,hgnc_symbol
PMC3890531,9709,HERP,hgnc_alias_symbol
PMC3890531,3280,HES,bioentities_symbol
PMC3890531,388585,HES,bioentities_symbol
PMC3890531,390992,HES,bioentities_symbol
PMC3890531,54626,HES,bioentities_symbol
PMC3890531,55502,HES,bioentities_symbol
PMC3890531,57801,HES,bioentities_symbol
PMC3890531,84667,HES,bioentities_symbol
PMC3890531,4851,NOTCH1,hgnc_symbol
PMC3890531,4853,NOTCH2,hgnc_symbol
PMC3890531,4854,NOTCH3,hgnc_symbol
PMC3890531,7422,VEGFA,hgnc_symbol
PMC3890654,7128,A20,hgnc_alias_symbol
PMC3890654,929,CD14,hgnc_symbol
PMC3890654,5595,ERK1,hgnc_alias_symbol
PMC3890654,2353,FOS,hgnc_symbol
PMC3890654,8517,IKK-gamma,hgnc_alias_symbol
PMC3890654,3569,IL-6,hgnc_alias_symbol
PMC3890654,3576,IL-8,hgnc_alias_symbol
PMC3890654,11213,IRAK-M,hgnc_alias_symbol
PMC3890654,5599,JNK,bioentities_symbol
PMC3890654,5601,JNK,bioentities_symbol
PMC3890654,5602,JNK,bioentities_symbol
PMC3890654,3725,JUN,hgnc_symbol
PMC3890654,1432,MAPK,bioentities_symbol
PMC3890654,5594,MAPK,bioentities_symbol
PMC3890654,5595,MAPK,bioentities_symbol
PMC3890654,5599,MAPK,bioentities_symbol
PMC3890654,5600,MAPK,bioentities_symbol
PMC3890654,5601,MAPK,bioentities_symbol
PMC3890654,5602,MAPK,bioentities_symbol
PMC3890654,5603,MAPK,bioentities_symbol
PMC3890654,6300,MAPK,bioentities_symbol
PMC3890654,6347,MCP-1,hgnc_alias_symbol
PMC3890654,23643,MD-2,hgnc_alias_symbol
PMC3890654,4615,MYD88,hgnc_symbol
PMC3890654,4790,NFKB,bioentities_symbol
PMC3890654,4791,NFKB,bioentities_symbol
PMC3890654,5966,NFKB,bioentities_symbol
PMC3890654,5970,NFKB,bioentities_symbol
PMC3890654,5971,NFKB,bioentities_symbol
PMC3890654,6352,RANTES,hgnc_alias_symbol
PMC3890654,59307,SIGIRR,hgnc_symbol
PMC3890654,8651,SOCS1,hgnc_symbol
PMC3890654,1301,STL2,hgnc_alias_symbol
PMC3890654,7099,TLR4,hgnc_symbol
PMC3890654,7124,TNF-alpha,hgnc_alias_symbol
PMC3890654,54472,TOLLIP,hgnc_symbol
PMC3890654,7185,TRAF,bioentities_symbol
PMC3890654,7186,TRAF,bioentities_symbol
PMC3890654,7187,TRAF,bioentities_symbol
PMC3890654,7188,TRAF,bioentities_symbol
PMC3890654,7189,TRAF,bioentities_symbol
PMC3890654,84231,TRAF,bioentities_symbol
PMC3890654,9618,TRAF,bioentities_symbol
PMC3890654,7334,UBC13,hgnc_alias_symbol
PMC3890654,7335,UEV-1,hgnc_alias_symbol
PMC3890654,7128,A20,hgnc_alias_symbol
PMC3890654,929,CD14,hgnc_symbol
PMC3890654,11213,IRAK-M,hgnc_alias_symbol
PMC3890654,4118,MAL,hgnc_symbol
PMC3890654,822,MCP,hgnc_alias_symbol
PMC3890654,23643,MD-2,hgnc_alias_symbol
PMC3890654,59307,SIGIRR,hgnc_symbol
PMC3890654,7097,TLR2,hgnc_symbol
PMC3890654,7099,TLR4,hgnc_symbol
PMC3890654,7124,TNF,hgnc_symbol
PMC3891255,2865,GPR41,hgnc_prev_symbol
PMC3891361,10488,CREB,bioentities_symbol
PMC3891361,1385,CREB,bioentities_symbol
PMC3891361,1386,CREB,bioentities_symbol
PMC3891361,1390,CREB,bioentities_symbol
PMC3891361,148327,CREB,bioentities_symbol
PMC3891361,466,CREB,bioentities_symbol
PMC3891361,64764,CREB,bioentities_symbol
PMC3891361,84699,CREB,bioentities_symbol
PMC3891361,90993,CREB,bioentities_symbol
PMC3891361,9586,CREB,bioentities_symbol
PMC3891361,2670,GFAP,hgnc_symbol
PMC3891361,388585,HES5,hgnc_symbol
PMC3891361,4851,NOTCH1,hgnc_symbol
PMC3891361,2033,p300,hgnc_alias_symbol
PMC3891361,55851,PEN2,hgnc_alias_symbol
PMC3891361,5566,PKA,bioentities_symbol
PMC3891361,5567,PKA,bioentities_symbol
PMC3891361,5568,PKA,bioentities_symbol
PMC3891361,5573,PKA,bioentities_symbol
PMC3891361,5575,PKA,bioentities_symbol
PMC3891361,5576,PKA,bioentities_symbol
PMC3891361,5577,PKA,bioentities_symbol
PMC3891361,3516,RBPJK,hgnc_alias_symbol
PMC3893574,93,ActR-IIB,hgnc_alias_symbol
PMC3893574,91,ALK4,hgnc_alias_symbol
PMC3893574,7046,ALK-5,hgnc_alias_symbol
PMC3893574,114907,ATROGIN1,hgnc_alias_symbol
PMC3893574,3479,IGF1,hgnc_symbol
PMC3893574,3480,IGF1R,hgnc_symbol
PMC3893574,3667,IRS,bioentities_symbol
PMC3893574,8471,IRS,bioentities_symbol
PMC3893574,8660,IRS,bioentities_symbol
PMC3893574,4792,MAD-3,hgnc_alias_symbol
PMC3893574,79187,MIR1,hgnc_alias_symbol
PMC3893574,84676,MURF-1,hgnc_alias_symbol
PMC3893574,4088,SMAD3,hgnc_symbol
PMC3894232,10000,AKT,bioentities_symbol
PMC3894232,207,AKT,bioentities_symbol
PMC3894232,208,AKT,bioentities_symbol
PMC3894232,6654,GF1,hgnc_alias_symbol
PMC3894232,2690,GHR,hgnc_symbol
PMC3894232,3479,IGF1,hgnc_symbol
PMC3894232,3480,IGF1R,hgnc_symbol
PMC3894232,3717,JAK2,hgnc_symbol
PMC3894232,1432,MAPK,bioentities_symbol
PMC3894232,5594,MAPK,bioentities_symbol
PMC3894232,5595,MAPK,bioentities_symbol
PMC3894232,5599,MAPK,bioentities_symbol
PMC3894232,5600,MAPK,bioentities_symbol
PMC3894232,5601,MAPK,bioentities_symbol
PMC3894232,5602,MAPK,bioentities_symbol
PMC3894232,5603,MAPK,bioentities_symbol
PMC3894232,6300,MAPK,bioentities_symbol
PMC3894232,6772,STAT,bioentities_symbol
PMC3894232,6773,STAT,bioentities_symbol
PMC3894232,6774,STAT,bioentities_symbol
PMC3894232,6775,STAT,bioentities_symbol
PMC3894232,6776,STAT,bioentities_symbol
PMC3894232,6777,STAT,bioentities_symbol
PMC3894232,6778,STAT,bioentities_symbol
PMC3894232,6776,STAT5,bioentities_symbol
PMC3894232,6777,STAT5,bioentities_symbol
PMC3894232,6777,STAT5B,hgnc_symbol
PMC3895693,3479,IGF1,hgnc_symbol
PMC3895693,3480,IGF1R,hgnc_symbol
PMC3895693,1432,MAPK,bioentities_symbol
PMC3895693,5594,MAPK,bioentities_symbol
PMC3895693,5595,MAPK,bioentities_symbol
PMC3895693,5599,MAPK,bioentities_symbol
PMC3895693,5600,MAPK,bioentities_symbol
PMC3895693,5601,MAPK,bioentities_symbol
PMC3895693,5602,MAPK,bioentities_symbol
PMC3895693,5603,MAPK,bioentities_symbol
PMC3895693,6300,MAPK,bioentities_symbol
PMC3895693,2475,MTOR,hgnc_symbol
PMC3895693,146850,PI3K,bioentities_symbol
PMC3895693,23533,PI3K,bioentities_symbol
PMC3895693,30849,PI3K,bioentities_symbol
PMC3895693,5290,PI3K,bioentities_symbol
PMC3895693,5291,PI3K,bioentities_symbol
PMC3895693,5293,PI3K,bioentities_symbol
PMC3895693,5294,PI3K,bioentities_symbol
PMC3895693,8503,PI3K,bioentities_symbol
PMC3895947,285126,CSP-gamma,hgnc_alias_symbol
PMC3895947,5594,ERK,bioentities_symbol
PMC3895947,5595,ERK,bioentities_symbol
PMC3895947,2246,FGF,bioentities_symbol
PMC3895947,2247,FGF,bioentities_symbol
PMC3895947,2248,FGF,bioentities_symbol
PMC3895947,2249,FGF,bioentities_symbol
PMC3895947,2250,FGF,bioentities_symbol
PMC3895947,2251,FGF,bioentities_symbol
PMC3895947,2252,FGF,bioentities_symbol
PMC3895947,2253,FGF,bioentities_symbol
PMC3895947,2254,FGF,bioentities_symbol
PMC3895947,2255,FGF,bioentities_symbol
PMC3895947,2256,FGF,bioentities_symbol
PMC3895947,2257,FGF,bioentities_symbol
PMC3895947,2258,FGF,bioentities_symbol
PMC3895947,2259,FGF,bioentities_symbol
PMC3895947,26281,FGF,bioentities_symbol
PMC3895947,26291,FGF,bioentities_symbol
PMC3895947,27006,FGF,bioentities_symbol
PMC3895947,8074,FGF,bioentities_symbol
PMC3895947,8817,FGF,bioentities_symbol
PMC3895947,8822,FGF,bioentities_symbol
PMC3895947,8823,FGF,bioentities_symbol
PMC3895947,9965,FGF,bioentities_symbol
PMC3895947,2260,FGFR,bioentities_symbol
PMC3895947,2261,FGFR,bioentities_symbol
PMC3895947,2263,FGFR,bioentities_symbol
PMC3895947,2264,FGFR,bioentities_symbol
PMC3895947,53834,FGFR,bioentities_symbol
PMC3895947,2885,GRB2,hgnc_symbol
PMC3895947,6383,HSPG,hgnc_prev_symbol
PMC3895947,3716,JAK,bioentities_symbol
PMC3895947,3717,JAK,bioentities_symbol
PMC3895947,3718,JAK,bioentities_symbol
PMC3895947,7297,JAK,bioentities_symbol
PMC3895947,3976,LIF,hgnc_symbol
PMC3895947,3977,LIFR,hgnc_symbol
PMC3895947,1432,MAPK,bioentities_symbol
PMC3895947,5594,MAPK,bioentities_symbol
PMC3895947,5595,MAPK,bioentities_symbol
PMC3895947,5599,MAPK,bioentities_symbol
PMC3895947,5600,MAPK,bioentities_symbol
PMC3895947,5601,MAPK,bioentities_symbol
PMC3895947,5602,MAPK,bioentities_symbol
PMC3895947,5603,MAPK,bioentities_symbol
PMC3895947,6300,MAPK,bioentities_symbol
PMC3895947,5604,MEK,bioentities_symbol
PMC3895947,5605,MEK,bioentities_symbol
PMC3895947,146850,PI3K,bioentities_symbol
PMC3895947,23533,PI3K,bioentities_symbol
PMC3895947,30849,PI3K,bioentities_symbol
PMC3895947,5290,PI3K,bioentities_symbol
PMC3895947,5291,PI3K,bioentities_symbol
PMC3895947,5293,PI3K,bioentities_symbol
PMC3895947,5294,PI3K,bioentities_symbol
PMC3895947,8503,PI3K,bioentities_symbol
PMC3895947,369,RAF,bioentities_symbol
PMC3895947,5894,RAF,bioentities_symbol
PMC3895947,673,RAF,bioentities_symbol
PMC3895947,3265,RAS,bioentities_symbol
PMC3895947,3845,RAS,bioentities_symbol
PMC3895947,4893,RAS,bioentities_symbol
PMC3895947,6654,SOS,bioentities_symbol
PMC3895947,6655,SOS,bioentities_symbol
PMC3895947,6774,STAT3,hgnc_symbol
PMC3896370,1015,CDH17,hgnc_symbol
PMC3896370,5595,ERK1,hgnc_alias_symbol
PMC3896370,5594,ERK2,hgnc_alias_symbol
PMC3896370,5604,MEK,bioentities_symbol
PMC3896370,5605,MEK,bioentities_symbol
PMC3896370,7157,p53,hgnc_alias_symbol
PMC3896370,369,RAF,bioentities_symbol
PMC3896370,5894,RAF,bioentities_symbol
PMC3896370,673,RAF,bioentities_symbol
PMC3896370,3265,RAS,bioentities_symbol
PMC3896370,3845,RAS,bioentities_symbol
PMC3896370,4893,RAS,bioentities_symbol
PMC3897622,3845,KRAS,hgnc_symbol
PMC3897622,4233,MET,hgnc_symbol
PMC3897622,4594,MUT,hgnc_symbol
PMC3897622,392,RhoGAP,hgnc_alias_symbol
PMC3897622,7525,Yes,hgnc_alias_symbol
PMC3897773,107,AC,bioentities_symbol
PMC3897773,108,AC,bioentities_symbol
PMC3897773,109,AC,bioentities_symbol
PMC3897773,111,AC,bioentities_symbol
PMC3897773,112,AC,bioentities_symbol
PMC3897773,113,AC,bioentities_symbol
PMC3897773,114,AC,bioentities_symbol
PMC3897773,115,AC,bioentities_symbol
PMC3897773,196883,AC,bioentities_symbol
PMC3897773,55811,AC,bioentities_symbol
PMC3897773,351,APP,hgnc_symbol
PMC3897773,6295,ARRESTIN,hgnc_alias_symbol
PMC3897773,1457,CK2,bioentities_symbol
PMC3897773,1459,CK2,bioentities_symbol
PMC3897773,1460,CK2,bioentities_symbol
PMC3897773,5566,PKA,bioentities_symbol
PMC3897773,5567,PKA,bioentities_symbol
PMC3897773,5568,PKA,bioentities_symbol
PMC3897773,5573,PKA,bioentities_symbol
PMC3897773,5575,PKA,bioentities_symbol
PMC3897773,5576,PKA,bioentities_symbol
PMC3897773,5577,PKA,bioentities_symbol
PMC3897773,23683,PKC,bioentities_symbol
PMC3897773,5578,PKC,bioentities_symbol
PMC3897773,5579,PKC,bioentities_symbol
PMC3897773,5580,PKC,bioentities_symbol
PMC3897773,5581,PKC,bioentities_symbol
PMC3897773,5582,PKC,bioentities_symbol
PMC3897773,5583,PKC,bioentities_symbol
PMC3897773,5584,PKC,bioentities_symbol
PMC3897773,5588,PKC,bioentities_symbol
PMC3897773,5590,PKC,bioentities_symbol
PMC3897773,113026,PLC,bioentities_symbol
PMC3897773,23236,PLC,bioentities_symbol
PMC3897773,51196,PLC,bioentities_symbol
PMC3897773,5330,PLC,bioentities_symbol
PMC3897773,5331,PLC,bioentities_symbol
PMC3897773,5332,PLC,bioentities_symbol
PMC3897773,5333,PLC,bioentities_symbol
PMC3897773,5335,PLC,bioentities_symbol
PMC3897773,5336,PLC,bioentities_symbol
PMC3897773,84812,PLC,bioentities_symbol
PMC3897773,89869,PLC,bioentities_symbol
PMC3897773,10654,PMK,hgnc_alias_symbol
PMC3897773,391,RAC,bioentities_symbol
PMC3897773,5879,RAC,bioentities_symbol
PMC3897773,5880,RAC,bioentities_symbol
PMC3897773,5881,RAC,bioentities_symbol
PMC3897773,54386,RAP1,hgnc_alias_symbol
PMC3898101,324,APC,hgnc_symbol
PMC3898101,11211,Frizzled,bioentities_symbol
PMC3898101,2535,Frizzled,bioentities_symbol
PMC3898101,7855,Frizzled,bioentities_symbol
PMC3898101,7976,Frizzled,bioentities_symbol
PMC3898101,8321,Frizzled,bioentities_symbol
PMC3898101,8322,Frizzled,bioentities_symbol
PMC3898101,8323,Frizzled,bioentities_symbol
PMC3898101,8324,Frizzled,bioentities_symbol
PMC3898101,8325,Frizzled,bioentities_symbol
PMC3898101,8326,Frizzled,bioentities_symbol
PMC3898101,2931,GSK3,bioentities_symbol
PMC3898101,2932,GSK3,bioentities_symbol
PMC3898101,146850,PI3K,bioentities_symbol
PMC3898101,23533,PI3K,bioentities_symbol
PMC3898101,30849,PI3K,bioentities_symbol
PMC3898101,5290,PI3K,bioentities_symbol
PMC3898101,5291,PI3K,bioentities_symbol
PMC3898101,5293,PI3K,bioentities_symbol
PMC3898101,5294,PI3K,bioentities_symbol
PMC3898101,8503,PI3K,bioentities_symbol
PMC3898101,207,PKB,hgnc_alias_symbol
PMC3898176,8772,FADD,hgnc_symbol
PMC3898176,3551,IKK2,hgnc_alias_symbol
PMC3898176,8517,IKK-gamma,hgnc_alias_symbol
PMC3898176,3716,JAK,bioentities_symbol
PMC3898176,3717,JAK,bioentities_symbol
PMC3898176,3718,JAK,bioentities_symbol
PMC3898176,7297,JAK,bioentities_symbol
PMC3898176,5599,JNK,bioentities_symbol
PMC3898176,5601,JNK,bioentities_symbol
PMC3898176,5602,JNK,bioentities_symbol
PMC3898176,4615,MYD88,hgnc_symbol
PMC3898176,3654,pelle,hgnc_alias_symbol
PMC3898176,8993,PGRP-S,hgnc_alias_symbol
PMC3898176,1154,SOCS,hgnc_alias_symbol
PMC3898176,6772,STAT,bioentities_symbol
PMC3898176,6773,STAT,bioentities_symbol
PMC3898176,6774,STAT,bioentities_symbol
PMC3898176,6775,STAT,bioentities_symbol
PMC3898176,6776,STAT,bioentities_symbol
PMC3898176,6777,STAT,bioentities_symbol
PMC3898176,6778,STAT,bioentities_symbol
PMC3898176,23118,TAB2,hgnc_symbol
PMC3898176,7182,TAK1,hgnc_alias_symbol
PMC3898176,7185,TRAF,bioentities_symbol
PMC3898176,7186,TRAF,bioentities_symbol
PMC3898176,7187,TRAF,bioentities_symbol
PMC3898176,7188,TRAF,bioentities_symbol
PMC3898176,7189,TRAF,bioentities_symbol
PMC3898176,84231,TRAF,bioentities_symbol
PMC3898176,9618,TRAF,bioentities_symbol
PMC3898176,7186,TRAF2,hgnc_symbol
PMC3898176,51175,TUBE,hgnc_alias_symbol
PMC3898176,7335,UEV1A,hgnc_alias_symbol
PMC3899118,6369,CCL24,hgnc_symbol
PMC3899118,147409,DSG4,hgnc_symbol
PMC3899118,1909,EDNRA,hgnc_symbol
PMC3899118,8326,FZD9,hgnc_symbol
PMC3899118,79811,Met,hgnc_alias_symbol
PMC3899118,4775,NFATC3,hgnc_symbol
PMC3899118,5063,PAK3,hgnc_symbol
PMC3899118,10235,RASGRP2,hgnc_symbol
PMC3899118,1311,THBS,bioentities_symbol
PMC3899118,7057,THBS,bioentities_symbol
PMC3899118,7058,THBS,bioentities_symbol
PMC3899118,7059,THBS,bioentities_symbol
PMC3899118,7060,THBS,bioentities_symbol
PMC3899443,1956,EGFR,hgnc_symbol
PMC3899443,7018,TF,hgnc_symbol
PMC3899443,1956,EGFR,hgnc_symbol
PMC3899443,5594,ERK,bioentities_symbol
PMC3899443,5595,ERK,bioentities_symbol
PMC3899443,1432,MAPK,bioentities_symbol
PMC3899443,5594,MAPK,bioentities_symbol
PMC3899443,5595,MAPK,bioentities_symbol
PMC3899443,5599,MAPK,bioentities_symbol
PMC3899443,5600,MAPK,bioentities_symbol
PMC3899443,5601,MAPK,bioentities_symbol
PMC3899443,5602,MAPK,bioentities_symbol
PMC3899443,5603,MAPK,bioentities_symbol
PMC3899443,6300,MAPK,bioentities_symbol
PMC3899443,126669,SHE,hgnc_symbol
PMC3899443,6714,SRC,hgnc_symbol
PMC3899443,6776,STAT5,bioentities_symbol
PMC3899443,6777,STAT5,bioentities_symbol
PMC3900764,79589,GRAIL,hgnc_alias_symbol
PMC3901342,1432,MAPK,bioentities_symbol
PMC3901342,5594,MAPK,bioentities_symbol
PMC3901342,5595,MAPK,bioentities_symbol
PMC3901342,5599,MAPK,bioentities_symbol
PMC3901342,5600,MAPK,bioentities_symbol
PMC3901342,5601,MAPK,bioentities_symbol
PMC3901342,5602,MAPK,bioentities_symbol
PMC3901342,5603,MAPK,bioentities_symbol
PMC3901342,6300,MAPK,bioentities_symbol
PMC3902172,4146,CMP,hgnc_prev_symbol
PMC3902172,54567,DLL4,hgnc_symbol
PMC3902172,22978,GMP,hgnc_alias_symbol
PMC3902172,3280,HES,bioentities_symbol
PMC3902172,388585,HES,bioentities_symbol
PMC3902172,390992,HES,bioentities_symbol
PMC3902172,54626,HES,bioentities_symbol
PMC3902172,55502,HES,bioentities_symbol
PMC3902172,57801,HES,bioentities_symbol
PMC3902172,84667,HES,bioentities_symbol
PMC3902172,3280,HES1,hgnc_symbol
PMC3902172,3925,Lag,hgnc_alias_symbol
PMC3902172,10715,LAG1,hgnc_alias_symbol
PMC3902172,9242,MSC,hgnc_symbol
PMC3902172,4851,NOTCH1,hgnc_symbol
PMC3902172,4853,NOTCH2,hgnc_symbol
PMC3903228,58,Actin,bioentities_symbol
PMC3903228,59,Actin,bioentities_symbol
PMC3903228,60,Actin,bioentities_symbol
PMC3903228,70,Actin,bioentities_symbol
PMC3903228,71,Actin,bioentities_symbol
PMC3903228,72,Actin,bioentities_symbol
PMC3903228,5747,FAK,hgnc_alias_symbol
PMC3903228,2034,HIF,bioentities_symbol
PMC3903228,3091,HIF,bioentities_symbol
PMC3903228,405,HIF,bioentities_symbol
PMC3903228,406,HIF,bioentities_symbol
PMC3903228,64344,HIF,bioentities_symbol
PMC3903228,9915,HIF,bioentities_symbol
PMC3903228,23209,MLC,hgnc_alias_symbol
PMC3903228,4659,MYPT1,hgnc_prev_symbol
PMC3903228,387,RhoA,hgnc_alias_symbol
PMC3903228,6093,ROCK1,hgnc_symbol
PMC3903278,1072,CFL,hgnc_prev_symbol
PMC3903278,1072,Cofilin,bioentities_symbol
PMC3903278,1073,Cofilin,bioentities_symbol
PMC3903278,11034,Cofilin,bioentities_symbol
PMC3903278,1956,EGFR,hgnc_symbol
PMC3903278,5595,ERK1,hgnc_alias_symbol
PMC3903278,5594,ERK2,hgnc_alias_symbol
PMC3903278,161003,SRO,hgnc_alias_symbol
PMC3903560,1147,IKK,bioentities_symbol
PMC3903560,3551,IKK,bioentities_symbol
PMC3903560,8517,IKK,bioentities_symbol
PMC3903560,1147,IKK_complex,bioentities_symbol
PMC3903560,3551,IKK_complex,bioentities_symbol
PMC3903560,8517,IKK_complex,bioentities_symbol
PMC3903560,3592,IL12,bioentities_symbol
PMC3903560,3593,IL12,bioentities_symbol
PMC3904226,51428,ABS,hgnc_alias_symbol
PMC3904226,3439,IFN-ALPHA,hgnc_alias_symbol
PMC3904226,3552,IL1,bioentities_symbol
PMC3904226,3553,IL1,bioentities_symbol
PMC3904226,3553,IL-1B,hgnc_alias_symbol
PMC3904226,4790,NF-kappaB,hgnc_alias_symbol
PMC3904226,5132,PDC,hgnc_symbol
PMC3904226,51497,TH1,hgnc_alias_symbol
PMC3904226,51284,TLR7,hgnc_symbol
PMC3904226,7124,TNF-alpha,hgnc_alias_symbol
PMC3904612,1978,4E-BP1,hgnc_alias_symbol
PMC3904612,8569,MNK1,hgnc_alias_symbol
